BioID;FirstName;LastName;BirthDate;BirthCity;BirthCountry
laytomo01;Dennis;Layton;12/24/1948;Newark;USA
leaksma01;Emanuel;Leaks;11/27/1945;Cleveland;USA
learha01;Harold;Lear;1/31/1935;Philadelphia;USA
leboje01;Jeffrey;Lebo;10/5/1966;Carlisle;USA
leebu01;Alfred;Lee;12/5/1956;Santurce;PUR
leedeed01;Edward;Leede;7/17/1927;New York;USA
leedo01;Douglas;Lee;10/24/1964;Washington;USA
leegr01;Gregory;Lee;12/12/1951;Reseda;USA
leero01;Ronald;Lee;11/2/1952;Boston;USA
leeru01;Russell;Lee;1/27/1950;Boston;USA
lefkoha01;Henry;Lefkowitz;8/31/1923;;
legleti01;Timothy;Legler;12/26/1966;Washington;USA
leonasl01;William;Leonard;7/17/1932;Terre Haute;USA
lesji01;James;Les;8/18/1963;Niles;USA
leverfa01;Lafayette;Lever;8/18/1960;Pine Bluff;USA
levincl01;Clifford;Levingston;1/4/1961;San Diego;USA
lewisbo01;Robert;Lewis;3/20/1945;;
lewisfr01;Frederick;Lewis;1/6/1921;;
lewisfr02;Frederick;Lewis;7/1/1943;Sprott;USA
lewismi01;Michael;Lewis;3/18/1946;Missoula;USA
lewisre01;Reginald;Lewis;11/21/1965;Baltimore;USA
ligonbi01;William;Ligon;5/29/1952;Nashville;USA
ligongo01;James;Ligon;2/22/1944;Kokomo;USA
lingest01;Steven;Lingenfelter;6/10/1958;Eau Claire;USA
littlge01;Eugene;Littles;6/29/1943;Washington;USA
littlsa01;Samuel;Little;3/29/1946;;
livinro01;George;Livingstone;10/9/1925;;
lloydbo01;Robert;Lloyd;1/3/1946;Upper Darby;USA
lloydch01;Charles;Lloyd;5/22/1947;;
lochmbo01;Robert;Lochmueller;6/5/1927;;
lochmri01;Reinhold;Lochmann;5/26/1944;Wichita;USA
lockro01;Robert;Lock;5/22/1966;Reedley;USA
longar01;Arthur;Long;10/1/1973;Rochester;USA
longllu01;Lucien;Longley;1/19/1969;Melbourne;AUS
lopezfe01;Luis;Lopez;12/19/1974;Santo Domingo;DOM
loscuji01;James;Loscutoff;2/4/1930;San Francisco;USA
lovebo01;Robert;Love;12/8/1942;Bastrop;USA
lovest01;Stanley;Love;4/9/1949;Los Angeles;USA
lowerch01;Charles;Lowery;11/12/1949;;
lucasal01;Albert;Lucas;7/4/1922;;
luckete01;Theodore;Luckenbill;7/27/1939;Elkhart;USA
luisiji01;James;Luisi;11/2/1928;New York;USA
lumppra01;Raymond;Lumpp;7/11/1923;Brooklyn;USA
lynnmi01;Michael;Lynn;11/25/1945;Covina;USA
macalmi01;Michael;Macaluso;7/20/1951;;
macaued01;Charles;Macauley;3/22/1928;St. Louis;USA
macgiro01;Ronald;MacGilvray;7/20/1930;;
macklru01;Durand;Macklin;2/19/1958;Louisville;USA
macknjo01;John;Macknowski;1/7/1923;;
mackol01;Oliver;Mack;6/6/1957;New York;USA
macledo01;Donald;MacLean;1/16/1970;Palo Alto;USA
maddoti01;Theodore;Maddox;6/7/1981;Compton;USA
magerno01;Norman;Mager;3/23/1926;;
magleda01;David;Magley;11/24/1959;South Bend;USA
mahafra01;Randolph;Mahaffey;9/28/1945;LaGrange;USA
mahonmo01;Francis;Mahoney;11/20/1927;Brooklyn;USA
mahorri01;Derrick;Mahorn;9/21/1958;Hartford;USA
majerda01;Daniel;Majerle;9/9/1965;Traverse City;USA
malonje01;Jeffrey;Malone;6/28/1961;Mobile;USA
malonma01;Matthew;Maloney;12/6/1971;Silver Spring;USA
malovst01;Stephen;Malovic;7/21/1956;Cleveland;USA
maloymi01;Michael;Maloy;5/10/1949;New York;USA
manakte01;Theodore;Manakas;2/22/1951;;
mannida01;Daniel;Manning;5/17/1966;Hattiesburg;USA
manniri01;Richard;Manning;6/23/1970;Tacoma;USA
mantini01;Nicholas;Mantis;12/7/1935;East Chicago;USA
maravpe01;Peter;Maravich;6/22/1947;Aliquippa;USA
maravpr01;Peter;Maravich;8/20/1920;Logstown;USA
marcisa01;Raimondas;Marciulionis;6/13/1964;Kaunas;LTU
marinja01;John;Marin;10/12/1944;Sharon;USA
marshji01;James;Marsh;4/26/1946;;
marshri01;Eric;Marsh;3/10/1954;New York;USA
marshto01;John;Marshall;1/6/1931;Coldwater;USA
martibi01;William;Martin;8/16/1962;Washington;USA
martibo01;Robert;Martin;10/7/1969;Minneapolis;USA
martidi01;Donald;Martin;5/25/1920;;
martido01;James;Martin;2/7/1920;;
martije01;Jeffery;Martin;1/14/1967;Cherry Valley;USA
martimo01;Maurice;Martin;7/2/1964;Liberty;USA
martiph01;Phillip;Martin;4/2/1928;;
martiwh01;Ronald;Martin;4/11/1939;Hamburg;USA
masinal01;Alfred;Masino;2/5/1928;;
masted01;Edward;Mast;10/3/1948;Philadelphia;USA
mathijo01;Johnny;Mathis;7/14/1943;Eastman;USA
matthwe01;Wesley;Matthews;8/24/1959;Sarasota;USA
maybele01;Orva;Mayberry;6/12/1970;Tulsa;USA
maydo01;Donald;May;1/3/1946;Dayton;USA
mayfibi01;William;Mayfield;10/17/1957;Detroit;USA
mayfike01;Kendall;Mayfield;5/11/1948;Chicago;USA
mazzama01;Matthew;Mazza;9/23/1923;Niagara Falls;USA
mbahlu01;Luc;Mbah a Moute;9/9/1986;Yaounde;CMR
mcadobo01;Robert;McAdoo;9/25/1951;Greensboro;USA
mccanbo01;Robert;McCann;4/22/1964;Morristown;USA
mccanme01;Melvin;McCants;8/19/1967;Chicago;USA
mccarjo01;John;McCarthy;4/25/1934;Buffalo;USA
mccarmi01;Michael;McCarron;3/2/1922;;
mcclate01;Theodore;McClain;8/30/1946;Nashville;USA
mcclida01;Daniel;McClintock;4/19/1977;Fountain Valley;USA
mccloja01;John;McCloskey;9/19/1925;Mahanoy City;USA
mcconbu01;Paul;McConnell;7/1/1928;;
mccorti01;Timothy;McCormick;3/10/1962;Detroit;USA
mccrasc01;Carlton;McCray;2/8/1960;Mount Vernon;USA
mcdanji01;James;McDaniels;4/2/1948;Scottsville;USA
mcdonbe01;Benjamin;McDonald;7/20/1962;Torrance;USA
mcdonro01;Roderick;McDonald;4/9/1945;Jacksonville;USA
mcelrji01;James;McElroy;10/4/1953;Cotton Plant;USA
mcfarpa01;Patrick;McFarland;12/7/1951;Willingboro;USA
mcgahme01;Fred;McGaha;9/26/1926;Bastrop;USA
mcgeemi01;Michael;McGee;7/29/1959;Tyler;USA
mcgregi01;Gilbert;McGregor;6/14/1949;;
mcguial01;Alfred;McGuire;9/7/1928;New York;USA
mcguial02;Alfred;McGuire;7/10/1951;New York;USA
mcguidi01;Richard;McGuire;1/25/1926;Huntington;USA
mcilvji01;James;McIlvaine;7/30/1972;Racine;USA
mcinnje01;Jeffrey;McInnis;10/22/1974;Charlotte;USA
mcintbo01;Robert;McIntyre;1/23/1944;;
mcintke01;Kennedy;McIntosh;1/21/1949;Detroit;USA
mckeeje01;Gerald;McKee;8/4/1946;;
mckenst01;Stanley;McKenzie;10/6/1944;Miami;USA
mckinbi01;William;McKinney;6/5/1955;Waukegan;USA
mcmahja01;John;McMahon;12/3/1928;Brooklyn;USA
mcmilji01;James;McMillian;3/11/1948;Raeford;USA
mcmilna01;Nathaniel;McMillan;8/3/1964;Raleigh;USA
mcmilto01;Charles;McMillen;5/26/1952;Mansfield;USA
mcnamjo01;John;McNamee;9/24/1926;San Francisco;USA
mcneach01;Christopher;McNealy;7/15/1961;Fresno;USA
mcneibo01;Robert;McNeill;10/22/1938;Philadelphia;USA
meeda01;LaFarrell;Mee;2/11/1971;Cleveland;USA
mehendi01;Richard;Mehen;5/20/1922;Wheeling;USA
meinedo01;Donald;Meineke;10/30/1930;Dayton;USA
melchbi01;William;Melchionni;10/19/1944;Philadelphia;USA
melvied01;Edward;Melvin;2/13/1916;(ht) Pittsburgh;USA
mencech01;Charles;Mencel;4/21/1933;Phillips;USA
menkeke01;Kenneth;Menke;10/2/1922;;
mensapo01;Nana;Mensah-Bonsu;9/7/1983;London;ENG
mercero01;Ronald;Mercer;5/18/1976;Nashville;USA
meschto01;Thomas;Meschery;10/26/1938;Harbin, Manchuria;CHN
meyerbi01;William;Meyer;8/30/1943;;
meyerda01;David;Meyers;4/21/1953;San Diego;USA
miasest01;Stanley;Miasek;8/8/1924;;
mihalre01;Zigmund;Mihalik;9/22/1916;Ford City;USA
mihmch01;Christopher;Mihm;7/16/1979;Milwaukee;USA
mikaned01;Edward;Mikan;10/20/1925;;
mikanla01;George;Mikan;4/8/1948;;
mikkeve01;Arild;Mikkelsen;10/21/1928;Parlier;USA
milesed01;Edward;Miles;7/5/1940;North Little Rock;USA
militna01;Nathan;Militzok;5/3/1923;The Bronx;USA
millebi01;William;Miller;11/24/1924;;
millebo01;Robert;Miller;7/9/1956;Louisville;USA
millebr01;Bradley;Miller;4/12/1976;Fort Wayne;USA
milledi01;Richard;Miller;4/26/1958;Milwaukee;USA
milleed01;Edwin;Miller;6/18/1931;New Rochelle;USA
millela01;Lawrence;Miller;4/4/1946;Allentown;USA
millemi01;Michael;Miller;2/19/1980;Mitchell;USA
millere01;Reginald;Miller;8/24/1965;Riverside;USA
millewa01;Walter;Miller;7/30/1915;;
millsch01;Christopher;Mills;1/25/1970;Los Angeles;USA
minorda01;Davage;Minor;2/23/1922;;USA
misakwa01;Wataru;Misaka;12/21/1923;Ogden;USA
mitchmi01;Michael;Mitchell;1/1/1956;Atlanta;USA
mitchsa01;Samuel;Mitchell;9/2/1963;Columbus;USA
mitchto01;Ernest;Mitchell;7/26/1966;Toledo;USA
mixst01;Steven;Mix;12/30/1947;Toledo;USA
mlkvybi01;William;Mlkvy;1/19/1931;Palmerton;USA
moedo01;Douglas;Moe;9/21/1938;Brooklyn;USA
monroea01;Vernon;Monroe;11/21/1944;Philadelphia;USA
monrogr01;Gregory;Monroe;6/4/1990;Harvey;USA
montgho01;Howard;Montgomery;8/22/1940;;
mooneji01;James;Mooney;7/8/1930;;
moorege01;Eugene;Moore;7/29/1945;St. Louis;USA
mooreja01;John;Moore;9/24/1932;;
moorejo01;John;Moore;3/3/1958;Altoona;USA
mooremi01;Clinton;Moore;11/4/1975;Orangeburg;USA
moorero01;Ronald;Moore;1/16/1962;New York;USA
morelja01;Jack;Moreland;3/11/1938;Minden;USA
morgagu01;Munden;Morgan;8/23/1960;Virginia Beach;USA
morrich01;Christopher;Morris;1/20/1966;Atlanta;USA
morrima01;Glen;Morris;3/14/1925;Norris City;USA
morrima03;Markieff;Morris;9/2/1989;Philadelphia;USA
morrimi01;Michael;Morrison;8/16/1967;Washington;USA
morrire01;Dwight;Morrison;4/26/1932;Walla Walla;USA
mountri01;Richard;Mount;1/5/1947;Lebanon;USA
mrazoch01;Charles;Mrazovich;2/26/1924;Ambridge;USA
mullajo01;Joseph;Mullaney;11/17/1925;Long Island?;USA
mullebo01;Robert;Mullens;11/1/1922;Brooklyn;USA
mullich01;Christopher;Mullin;7/30/1963;New York;USA
mullije01;Jeffrey;Mullins;3/18/1942;Astoria;USA
munkch01;Christian;Munk;8/5/1967;San Francisco;USA
murphdi01;Richard;Murphy;3/10/1921;;
murphro01;Ronald;Murphy;7/29/1964;Dover;USA
murrake01;Kenneth;Murray;4/20/1928;West Orange;USA
mustaje01;Terrah;Mustaf;10/28/1969;Whiteville;USA
myerspe01;Peter;Myers;9/15/1963;Mobile;USA
naberbo01;Robert;Naber;9/3/1929;Covington;USA
nagelje01;Gerald;Nagel;5/18/1928;Chicago;USA
nagyfr01;Frederick;Nagy;1/3/1924;;
nashbo01;Robert;Nash;8/24/1950;Hartford;USA
nashco01;Charles;Nash;7/24/1942;Jersey City;USA
nashst01;Stephen;Nash;2/7/1974;Johannesburg;SAF
nattke01;Kenneth;Natt;10/5/1958;Monroe;USA
naullwi01;William;Naulls;10/7/1934;Dallas;USA
nealji01;James;Neal;5/21/1930;Silverstreet;USA
nealyed01;Eddie;Nealy;2/19/1960;Pittsburg;USA
negraal01;Albert;Negratti;6/12/1921;;
nelsodo01;Donald;Nelson;5/15/1940;Muskegon;USA
nelsolo01;Louis;Nelson;5/28/1951;Los Angeles;USA
nemeldi01;Richard;Nemelka;10/1/1943;;
nestera01;Radoslav;Nesterovic;5/30/1976;Ljubljana;SLV
netolbo01;Robert;Netolicky;8/2/1942;San Francisco;USA
nevitch01;Charles;Nevitt;6/13/1959;Cortez;USA
newlimi01;Michael;Newlin;1/2/1949;Portland;USA
newmada01;David;Newmark;9/11/1946;Brooklyn;USA
newmajo01;John;Newman;11/28/1963;Danville;USA
nicksca01;Orlando;Nicks;10/6/1958;Chicago;USA
niemari01;Richard;Niemann;7/2/1946;St. Louis;USA
niemiri01;John;Niemiera;5/26/1921;;
nilesmi01;Michael;Niles;3/31/1955;Los Angeles;USA
nixonno01;Norman;Nixon;10/11/1955;Macon;USA
noblech01;Charles;Noble;7/24/1931;;
nolanji01;James;Nolan;6/9/1927;Macon;USA
nordgje01;Jeffrey;Nordgaard;2/23/1973;Dawson;USA
nordmbe01;Robert;Nordmann;12/11/1939;St. Louis;USA
norlajo01;John;Norlander;3/5/1921;Virginia;USA
normaco01;Coniel;Norman;9/24/1953;Detroit;USA
normake01;Kenneth;Norman;9/5/1964;Chicago;USA
norrimo01;Martyn;Norris;7/27/1973;Washington;USA
noszkst01;Stanley;Noszka;9/9/1920;;
novakmi01;Michael;Novak;4/23/1915;Chicago;USA
nowelme01;Melvyn;Nowell;12/27/1939;;
nwosuju01;Obinna;Nwosu;5/1/1971;Nkwere;NGR
obanned01;Edward;O'Bannon;8/14/1972;Los Angeles;USA
obriebo01;Robert;O'Brien;1/26/1927;;
obrieji01;James;O'Brien;4/9/1949;New York;USA
obrieji02;James;O'Brien;11/7/1951;Falls Church;USA
oconnde01;Dermott;O'Connell;4/13/1928;;
odonnan01;Andrew;O'Donnell;3/10/1925;;
ogdenbu01;Carlos;Ogden;12/29/1946;San Luis Obispo;USA
oggal01;Raymond;Ogg;7/5/1967;Lancaster;USA
ogradbu01;Francis;O'Grady;1/19/1920;New York;USA
ohldo01;Donald;Ohl;4/18/1936;Murphysboro;USA
okafoem01;Chukwuemeka;Okafor;9/28/1982;Houston;USA
okeefdi01;Richard;O'Keefe;9/29/1923;;
okeefto01;Thomas;O'Keefe;7/16/1926;;
okoremi01;Michael;O'Koren;2/7/1958;Jersey City;USA
ollrige01;Eugene;Ollrich;6/30/1922;Whiting;USA
olsenbu01;Enoch;Olsen;7/25/1940;Gary;USA
omallgr01;Vincent;O'Malley;4/25/1948;Boston;USA
orrjo01;John;Orr;6/10/1927;Yale;USA
osborch01;Charles;Osborne;1/21/1939;;
ostergr01;Gregory;Ostertag;3/6/1973;Dallas;USA
osterwa01;Walter;Osterkorn;7/6/1928;Chicago;USA
osullda01;Daniel;O'Sullivan;3/3/1968;Bronx;USA
othicma01;Matthew;Othick;3/16/1969;Clovis;USA
ottendo01;Donald;Otten;4/18/1921;Bellefontaine;USA
outlabo01;Charles;Outlaw;4/13/1971;San Antonio;USA
overtcl01;Claudell;Overton;12/16/1927;(ht) McAlester;USA
overtdo01;Douglas;Overton;8/3/1969;Philadelphia;USA
owensch01;Haywood;Owens;3/1/1979;Akron;USA
owensre01;James;Owens;9/2/1925;;
owensto01;Thomas;Owens;6/28/1949;Bronx;USA
owesra01;Raymond;Owes;12/11/1972;San Bernardino;USA
pacejo01;Joseph;Pace;12/18/1953;New Brunswick;USA
pachuza01;Zaur;Pachulia;2/10/1984;Tbilisi;GEO
painefr01;Frederick;Paine;12/7/1925;;
palacmi01;Milton;Palacio;2/7/1978;Los Angeles;USA
palmebu01;John;Palmer;9/14/1921;Hollywood;USA
palmeji01;James;Palmer;6/8/1933;Keokee;USA
pankoan01;Andrew;Panko;11/29/1977;Harrisburg;USA
parhaea01;Estes;Parham;12/27/1921;Fort Worth;USA
parkesm01;William;Parker;6/1/1981;Newark;USA
parkeso01;Robert;Parker;3/22/1955;Chicago;USA
parketo01;William;Parker;5/17/1982;Bruges;BEL
parkme01;Medford;Park;4/11/1933;Britton;USA
parslch01;Charles;Parsley;10/13/1925;London;USA
passama01;Martin;Passaglia;4/22/1919;;
patrist01;Stanley;Patrick;5/5/1922;;
pattest01;Steven;Patterson;6/24/1948;Riverside;USA
patteto01;Tommie;Patterson;10/15/1948;;
pattewo01;Worthington;Patterson;6/17/1931;New Haven;USA
paulch01;Christopher;Paul;5/6/1985;Winston-Salem;USA
paulkch01;Charles;Paulk;6/14/1946;Fitzgerald;USA
paulsje01;Gerald;Paulson;7/21/1935;New York;USA
paultbi01;William;Paultz;7/30/1948;River Edge;USA
pavloal01;Aleksandar;Pavlovic;11/15/1983;Bar;YUG
paxsoji01;James;Paxson;12/19/1932;Pennville;USA
paxsoji02;James;Paxson;7/9/1957;Kettering;USA
payakjo01;John;Payak;11/20/1926;Rossford;USA
payneke01;Kenneth;Payne;11/25/1966;Laurel;USA
payneto01;Thomas;Payne;11/19/1950;;
paytome01;Melvin;Payton;7/16/1926;Martinsville;USA
pelkija01;John;Pelkington;1/3/1916;;
pellosa01;Samuel;Pellom;10/2/1951;Wilmington;USA
peplomi01;Michael;Peplowski;10/15/1970;Detroit;USA
perduwi01;William;Perdue;8/29/1965;Melbourne;USA
perkisa01;Samuel;Perkins;6/14/1961;Brooklyn;USA
perryti01;Timothy;Perry;6/4/1965;Freehold;USA
peterbo01;Robert;Peterson;1/25/1932;Menlo Park;USA
petered01;Edward;Peterson;6/27/1924;;
peterji01;James;Petersen;2/22/1962;Minneapolis;USA
peterme01;Melvin;Peterson;3/23/1938;Thief River Falls;USA
petrige01;Geoffrey;Petrie;4/17/1948;Darby;USA
pettibo01;Robert;Pettit;12/12/1932;Baton Rouge;USA
phelaja01;John;Phelan;11/6/1925;Chicago;USA
phelpmi01;Michael;Phelps;10/3/1961;Vicksburg;USA
phillan01;Andrew;Phillip;3/7/1922;Granite City;USA
phillge01;Donald;Phillips;10/25/1948;Livingston;USA
piatkwa01;Walter;Piatkowski;6/11/1945;Toledo;USA
pietkst01;Stanley;Pietkiewicz;7/14/1956;Huntsville;USA
pincked01;Edward;Pinckney;3/27/1963;Bronx;USA
piontda01;David;Piontek;8/27/1934;Pittsburgh;USA
piotrto01;Thomas;Piotrowski;10/17/1960;West Chester;USA
pittmch01;Charles;Pittman;3/23/1958;Rocky Mount;USA
pollaji01;James;Pollard;7/9/1922;Oakland;USA
pondecl01;Clifton;Pondexter;9/15/1954;Fresno;USA
popsoda01;David;Popson;5/17/1964;Kingston;USA
poquebe01;Benedict;Poquette;5/7/1955;Ann Arbor;USA
portmbo01;Robert;Portman;3/22/1947;San Francisco;USA
postela01;Andre;Postell;2/26/1978;Albany;USA
powelci01;Cincinnatus;Powell;2/25/1942;Baton Rouge;USA
prattmi01;Michael;Pratt;8/4/1948;Dayton;USA
previst01;Stephen;Previs;2/9/1950;Bethel Park;USA
pricebr01;Hartley;Price;12/9/1968;Shawnee;USA
priceji01;James;Price;11/27/1949;Russellville;USA
pricema01;William;Price;2/15/1964;Bartlesville;USA
pricemi01;Michael;Price;9/11/1948;Russellville;USA
priceto01;Anthony;Price;1/5/1957;Bronx;USA
priddbo01;Robert;Priddy;3/24/1930;;
profila01;Bronta;Profit;8/5/1977;Charleston;USA
pughle01;Leslie;Pugh;9/18/1923;;
quickbo01;Robert;Quick;3/5/1946;Thornton;USA
quinnch01;Christopher;Quinn;9/27/1983;New Orleans;USA
rackllu01;Luther;Rackley;6/11/1946;Bainbridge;USA
raderho01;Howard;Rader;3/29/1921;;
raderle01;Leonard;Rader;3/29/1921;;
radovmo01;George;Radovich;5/5/1929;Crosby;USA
radzira01;Raymond;Radziszewski;3/1/1935;;
ragelra01;Raymond;Ragelis;12/10/1928;;
rainsed01;Edward;Rains;12/24/1956;Ocala;USA
rambiku01;Darrell;Rambis;2/25/1958;Cupertino;USA
ramseca01;Calvin;Ramsey;7/13/1937;Selma;USA
ramsera01;Raymond;Ramsey;7/18/1921;Springfield;USA
randosh01;Ronald;Randolph;11/24/1983;Raleigh;USA
randoza01;Zachary;Randolph;7/16/1981;Marion;USA
rankwa01;Wallace;Rank;3/1/1958;Fort Ord;USA
rascobo01;Robert;Rascoe;7/22/1940;Trigg County;USA
ratleed01;William;Ratleff;3/29/1950;Bellefontaine;USA
ratlimi01;Michael;Ratliff;6/7/1951;New Albany;USA
ratlith01;Theophalus;Ratliff;4/17/1973;Demopolis;USA
rautian01;Andrew;Rautins;11/2/1986;Syracuse;USA
raydo01;Donald;Ray;7/8/1921;Mt. Juliet;USA
rayji01;James;Ray;1/12/1934;;
raylji01;James;Rayl;6/21/1941;Kokomo;USA
redicjj01;Jonathan;Redick;6/24/1984;Cookeville;USA
reedhu01;Hubert;Reed;10/4/1936;Harrah;USA
reedro01;Ronald;Reed;11/2/1942;La Porte;USA
reganri01;Richard;Regan;11/30/1930;Newark;USA
rehfedo01;Donald;Rehfeldt;1/7/1927;Chicago;USA
reidbi01;William;Reid;9/10/1957;New York;USA
reidji01;James;Reid;8/3/1945;;
reidjr01;Herman;Reid;3/31/1968;Virginia Beach;USA
reisech01;Joseph;Reiser;12/17/1914;;
rensbro01;Robert;Rensberger;3/7/1921;;
rhodege01;Eugene;Rhodes;9/2/1927;Louisville;USA
richami01;Micheal;Richardson;4/11/1955;Lubbock;USA
richapo01;Jerome;Richardson;5/14/1966;Philadelphia;USA
richmmi01;Mitchell;Richmond;6/30/1965;Fort Lauderdale;USA
rickedi01;Richard;Ricketts;12/4/1933;Pottstown;USA
ridnolu01;Lukas;Ridnour;2/13/1981;Coeur D'Alene;USA
riebeme01;Melvin;Riebe;7/12/1916;;
riedybo01;Robert;Riedy;8/26/1945;;
riffeji01;James;Riffey;12/14/1923;;
rikerto01;Thomas;Riker;2/28/1950;Rockville Centre;USA
rileybo01;Robert;Riley;7/6/1948;(ht) Columbus;USA
rileypa01;Patrick;Riley;3/20/1945;Rome;USA
rileyro01;Ronald;Riley;11/11/1950;Los Angeles;USA
rinalri01;Richard;Rinaldi;8/3/1949;;
riordmi01;Michael;Riordan;7/9/1945;New York;USA
risenar01;Arnold;Risen;10/9/1924;Williamstown;USA
rittete01;Goebel;Ritter;2/26/1924;Richmond;USA
riverdo01;Glenn;Rivers;10/13/1961;Chicago;USA
robbile01;Lee Roy;Robbins;2/11/1922;;
robbire01;Austin;Robbins;9/30/1944;Leesburg;USA
roberbi01;William;Roberts;3/3/1925;Fort Wayne;USA
roberfr01;Frederick;Roberts;8/14/1960;Provo;USA
roberjo01;Joseph;Roberts;5/18/1936;;
roberma01;Marvin;Roberts;1/29/1950;Brooklyn;USA
roberto01;Darryl;Robertson;1/1/1956;Detroit;USA
robeyri01;Frederick;Robey;1/30/1956;Coral Gables;USA
robinbi01;William;Robinzine;1/20/1953;Chicago;USA
robinch01;Christopher;Robinson;4/2/1974;Columbus;USA
robinna01;Nathaniel;Robinson;5/31/1984;Seattle;USA
robincl01;Clifford;Robinson;3/13/1960;Oakland;USA
robinsa01;Samuel;Robinson;1/1/1948;Los Angeles;USA
robintr01;Leonard;Robinson;10/4/1951;Jacksonville;USA
robinwi01;Wilbert;Robinson;12/25/1949;Uniontown;USA
robisda01;David;Robisch;12/22/1949;Cincinnati;USA
rochare01;Ephraim;Rocha;9/18/1923;Hilo;USA
rockge01;Eugene;Rock;11/4/1921;;
roelo01;Louis;Roe;7/14/1972;Atlantic City;USA
rogerjo01;John;Rogers;12/30/1963;Fullerton;USA
rogesal01;Albert;Roges;10/25/1930;;
rohloke01;Kenneth;Rohloff;4/18/1939;(ht) Paterson;USA
rollike01;Kenneth;Rollins;9/14/1923;Charleston;USA
rolliph01;Philip;Rollins;1/19/1934;Wickliffe;USA
rollitr01;Wayne;Rollins;6/16/1955;Winter Haven;USA
rosendi01;Richard;Rosenthal;1/20/1930;;
rosenha01;Henry;Rosenstein;6/16/1920;Brooklyn;USA
rosenle01;Leonard;Rosenbluth;1/22/1933;New York;USA
rosenpe01;Alexander;Rosenberg;4/7/1918;;
rosero01;Robert;Rose;12/27/1964;Rochester;USA
rothdo01;Douglas;Roth;8/24/1967;Knoxville;USA
rotheir01;Irwin;Rothenberg;12/31/1921;The Bronx;USA
rottnmi01;Marvin;Rottner;3/23/1919;Chicago;USA
roundda01;Danny;Roundfield;5/26/1953;Detroit;USA
rouxgi01;Gifford;Roux;6/28/1923;;
rowanro01;Ronald;Rowan;4/23/1962;New Brighton;USA
rowinji01;James;Rowinski;1/4/1961;Long Island;USA
royalre01;Reginald;Royals;6/13/1950;Whiteville;USA
royerbo01;Robert;Royer;10/15/1927;;
ruddde01;Edward;Rudd;11/8/1962;Halifax;USA
ruklijo01;Joseph;Ruklick;8/3/1938;Princeton;USA
rulanje01;Jeffrey;Ruland;12/16/1958;Bayshore;USA
rulebo01;Bobby;Rule;6/29/1944;Riverside;USA
russebi01;William;Russell;2/12/1934;Monroe;USA
russeca02;Michael;Russell;1/12/1952;Jackson;USA
russepi01;Pierre;Russell;12/13/1949;Kansas City;USA
sailoke01;Kenneth;Sailors;1/14/1922;Hillsdale;USA
salvaal01;Albert;Salvadori;5/6/1945;Wheeling;USA
sanchpe01;Juan;Sanchez;5/8/1977;Bahia Blanca;ARG
sandeal01;Albert;Sanders;1/1/1950;Baton Rouge;USA
sandeje01;Jeffery;Sanders;1/14/1966;Augusta;USA
sandemi01;Michael;Sanders;5/7/1960;Vidalia;USA
sandeto01;Thomas;Sanders;11/8/1938;Brooklyn;USA
santida01;Daniel;Santiago;6/24/1976;Lubbock;USA
satteke01;Kenneth;Satterfield;4/12/1981;New York;USA
saulpe01;Frank;Saul;2/16/1924;;
saundfr01;James;Saunders;6/13/1951;Columbus;USA
savagdo01;Donald;Savage;4/9/1928;;
schadbe01;Bernard;Schadler;3/9/1924;;
schaebi01;William;Schaeffer;12/11/1951;Bellerose;USA
schaehe01;Herman;Schaefer;12/20/1919;Fort Wayne;USA
scharbe01;Benedict;Scharnus;12/11/1917;;
schatma01;Marvin;Schatzman;2/18/1927;;
schaufr01;Frederick;Schaus;6/30/1925;Newark;USA
schayda01;Daniel;Schayes;5/10/1959;Syracuse;USA
schaydo01;Adolph;Schayes;5/19/1928;New York;USA
schecos01;Oscar;Schectman;3/30/1919;New Brunswick;USA
schefst01;Stephen;Scheffler;9/3/1967;Grand Rapids;USA
schefto01;Thomas;Scheffler;10/27/1954;St. Joseph;USA
schelda01;David;Schellhase;10/14/1944;Evansville;USA
scherhe01;Herbert;Scherer;12/21/1929;;
schnidi01;Richard;Schnittker;5/27/1928;Kelleys Island;USA
schoeru01;Russell;Schoene;4/16/1960;Trenton;USA
scholda01;David;Scholz;4/12/1948;;
schoomi01;Milton;Schoon;2/25/1922;;
schuldi01;Richard;Schulz;1/3/1917;(ht) Racine;USA
schulho01;Howard;Schultz;7/3/1922;St. Paul;USA
scottch01;Charles;Scott;12/15/1948;New York;USA
scottra01;John;Scott;7/12/1938;Philadelphia;USA
searced01;Edwin;Searcy;4/17/1952;New York;USA
searske01;Kenneth;Sears;8/17/1933;Watsonville;USA
seewa01;Marshall;See;11/3/1923;Clemenceau;USA
selbogl01;Glendon;Selbo;3/29/1926;LaCrosse;USA
selbyjo01;Joshua;Selby;3/27/1991;Baltimore;USA
sellebr01;Bradley;Sellers;12/17/1962;Warrensville Heights;USA
selleph01;Phillip;Sellers;11/20/1953;Brooklyn;USA
seltzro01;Rolland;Seltz;1/25/1924;McIntosh;USA
selvale01;Lester;Selvage;3/7/1943;St. Louis;USA
selvyfr01;Franklin;Selvy;11/9/1932;Corbin;USA
seminji01;James;Seminoff;9/1/1922;Los Angeles;USA
shabani01;Nicholas;Shaback;9/10/1918;;
shackly01;Ray;Shackelford;8/27/1947;;
shannho01;Howard;Shannon;6/10/1923;Manhattan;USA
